"NUTS0","NUTS1","NUTS2","NUTS3","LAU1","LAU2","Year","Month","Day","numberPositive","numberObservations","isPositive","percentagePositive","LAU1Name","LAU2Name","variable1","variable2"
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,2,NA,0,NA,NA,"Harju maakond","Saue vald",-0.962018065236758,18.0880291174629
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,3,NA,0,NA,NA,"Harju maakond","Saue vald",-0.872179536441406,17.277470955028
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,4,NA,0,NA,NA,"Harju maakond","Saue vald",-1.39762961790436,21.3133997788409
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,5,NA,0,NA,NA,"Harju maakond","Saue vald",0.179805166816406,9.54625608951025
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,6,NA,0,NA,NA,"Harju maakond","Saue vald",1.15409198778734,7.96114092499425
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,7,NA,0,NA,NA,"Harju maakond","Saue vald",-1.19853361008649,23.9425243032264
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,8,NA,0,NA,NA,"Harju maakond","Saue vald",-0.425724401474022,14.5199317786177
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,9,NA,0,NA,NA,"Harju maakond","Saue vald",1.36630860884751,20.3226052539991
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,10,NA,0,NA,NA,"Harju maakond","Saue vald",-0.684297394658662,25.1119291441155
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,11,NA,0,NA,NA,"Harju maakond","Saue vald",0.685512208376277,15.4786972223453
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,12,NA,0,NA,NA,"Harju maakond","Saue vald",0.389503542813737,25.4988825125493
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,13,NA,0,NA,NA,"Harju maakond","Saue vald",-1.3053959238053,23.9105079669434
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,14,NA,0,NA,NA,"Harju maakond","Saue vald",0.79517401827231,16.6792007324782
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,15,NA,0,NA,NA,"Harju maakond","Saue vald",1.21688801110113,14.0324306746466
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,16,NA,0,NA,NA,"Harju maakond","Saue vald",-0.4882025094258,17.4520467101561
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,17,NA,0,NA,NA,"Harju maakond","Saue vald",-0.903993454630162,23.3305807358561
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,18,NA,0,NA,NA,"Harju maakond","Saue vald",-0.390418418086926,15.9113870262756
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,19,NA,0,NA,NA,"Harju maakond","Saue vald",0.814063415145414,16.7166448755935
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,20,NA,0,NA,NA,"Harju maakond","Saue vald",-0.564249280183431,18.6380339029857
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,21,NA,0,NA,NA,"Harju maakond","Saue vald",-1.87420531876932,19.2700702416619
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,22,NA,0,NA,NA,"Harju maakond","Saue vald",-0.1429047109211,23.7604097250535
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,23,NA,0,NA,NA,"Harju maakond","Saue vald",0.77190400974234,22.685226668675
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,24,NA,0,NA,NA,"Harju maakond","Saue vald",-1.15911793016754,12.1088682273102
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,25,NA,0,NA,NA,"Harju maakond","Saue vald",-0.237915527670336,16.2768460341425
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,26,NA,0,NA,NA,"Harju maakond","Saue vald",-1.22219332602225,25.2009992497775
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,27,NA,0,NA,NA,"Harju maakond","Saue vald",0.116806212925635,18.2531934267511
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,28,NA,0,NA,NA,"Harju maakond","Saue vald",-0.132499628013521,25.6449446295678
"EE","EE0","EE00","EE001","EE0010037","EE00100370727",2016,2,29,NA,0,NA,NA,"Harju maakond","Saue vald",-0.0336847760376347,17.7959843090111
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2015,12,31,NA,0,NA,NA,"Harju maakond","Saue linn",-0.709363461552928,26.091909118236
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,1,NA,0,NA,NA,"Harju maakond","Saue linn",-0.62232641822747,25.4626595660153
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,2,NA,0,NA,NA,"Harju maakond","Saue linn",0.105138019037167,17.5247734615115
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,3,NA,0,NA,NA,"Harju maakond","Saue linn",-0.186935267573857,19.4182306162766
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,4,NA,0,NA,NA,"Harju maakond","Saue linn",0.871445414408745,24.2901063850874
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,5,NA,0,NA,NA,"Harju maakond","Saue linn",-3.21318853242083,16.7757911865936
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,6,NA,0,NA,NA,"Harju maakond","Saue linn",-1.27561870316385,18.8433049643618
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,7,NA,0,NA,NA,"Harju maakond","Saue linn",0.762906317886378,20.8171056128311
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,8,NA,0,NA,NA,"Harju maakond","Saue linn",-0.406815143442807,17.1202622998002
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,9,NA,0,NA,NA,"Harju maakond","Saue linn",-1.20831778388061,15.1016651658168
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,10,NA,0,NA,NA,"Harju maakond","Saue linn",-0.43932265687835,18.9989272189084
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,11,NA,0,NA,NA,"Harju maakond","Saue linn",-0.375580745942977,18.505742961666
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,12,NA,0,NA,NA,"Harju maakond","Saue linn",-0.501442395146708,25.9234012327726
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,13,NA,0,NA,NA,"Harju maakond","Saue linn",0.496612575778754,21.7154771276033
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,14,NA,0,NA,NA,"Harju maakond","Saue linn",1.52088093822893,14.3289816741758
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,15,NA,0,NA,NA,"Harju maakond","Saue linn",0.988091827811358,13.5075666174543
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,16,NA,0,NA,NA,"Harju maakond","Saue linn",1.24612253397107,11.9443779714163
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,17,NA,0,NA,NA,"Harju maakond","Saue linn",-0.329867327498483,22.5033517252103
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,18,NA,0,NA,NA,"Harju maakond","Saue linn",0.844344713988944,24.6939243115769
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,19,NA,0,NA,NA,"Harju maakond","Saue linn",-0.981075755246316,11.2690794015833
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,20,NA,0,NA,NA,"Harju maakond","Saue linn",-0.139221405117457,25.7761025293795
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,21,NA,0,NA,NA,"Harju maakond","Saue linn",2.1854379064735,22.1733406182027
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,22,NA,0,NA,NA,"Harju maakond","Saue linn",-0.0128280098786072,16.6567481788601
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,23,NA,0,NA,NA,"Harju maakond","Saue linn",-0.305308925970688,16.9021277795899
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,24,NA,0,NA,NA,"Harju maakond","Saue linn",-0.584213460652307,20.3560564975667
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,25,NA,0,NA,NA,"Harju maakond","Saue linn",0.771268501872661,20.6954208487702
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,26,NA,0,NA,NA,"Harju maakond","Saue linn",2.1061893617618,18.5448497197452
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,27,NA,0,NA,NA,"Harju maakond","Saue linn",0.412157036847037,25.2949596652671
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,28,NA,0,NA,NA,"Harju maakond","Saue linn",-0.261264878093957,29.3760774194549
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,29,NA,0,NA,NA,"Harju maakond","Saue linn",2.07378364600369,21.0705100708329
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,30,NA,0,NA,NA,"Harju maakond","Saue linn",-0.778830223440943,24.8380510107208
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,1,31,NA,0,NA,NA,"Harju maakond","Saue linn",1.1315325132809,13.0942348460837
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,1,NA,0,NA,NA,"Harju maakond","Saue linn",-0.421345128083654,11.7713895771755
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,2,NA,0,NA,NA,"Harju maakond","Saue linn",-1.02174737001973,15.3655656344171
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,3,NA,0,NA,NA,"Harju maakond","Saue linn",1.21830537874678,25.8076190076686
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,4,NA,0,NA,NA,"Harju maakond","Saue linn",-1.79976067489539,30.0173424697436
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,5,NA,0,NA,NA,"Harju maakond","Saue linn",-0.308249938350721,26.1938956210459
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,6,NA,0,NA,NA,"Harju maakond","Saue linn",0.0155152433487359,15.0392955299882
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,7,NA,0,NA,NA,"Harju maakond","Saue linn",-0.442317718666929,27.5696564362017
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,8,NA,0,NA,NA,"Harju maakond","Saue linn",-1.63800773288119,23.8385636348512
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,9,NA,0,NA,NA,"Harju maakond","Saue linn",-0.641401156182851,17.2594275962268
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,10,NA,0,NA,NA,"Harju maakond","Saue linn",-1.55703574445065,23.1221973547275
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,11,NA,0,NA,NA,"Harju maakond","Saue linn",1.92316365296288,20.754051217656
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,12,NA,0,NA,NA,"Harju maakond","Saue linn",-1.85682962839986,7.99208741308902
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,13,NA,0,NA,NA,"Harju maakond","Saue linn",-2.10611843559503,16.4517061073906
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,14,NA,0,NA,NA,"Harju maakond","Saue linn",0.907444407728329,12.2849065750533
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,15,NA,0,NA,NA,"Harju maakond","Saue linn",0.697648526944346,19.1547784508481
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,16,NA,0,NA,NA,"Harju maakond","Saue linn",-0.195988198884024,22.6704306649435
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,17,NA,0,NA,NA,"Harju maakond","Saue linn",-0.2068204879556,20.9145970364709
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,18,NA,0,NA,NA,"Harju maakond","Saue linn",0.725043170475101,19.8339892016033
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,19,NA,0,NA,NA,"Harju maakond","Saue linn",1.3987189554318,21.062125151897
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,20,NA,0,NA,NA,"Harju maakond","Saue linn",-1.59055514942723,26.2087067113005
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,21,NA,0,NA,NA,"Harju maakond","Saue linn",1.30449707663973,19.2042031614559
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,22,NA,0,NA,NA,"Harju maakond","Saue linn",0.196011733697651,16.7100801222827
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,23,NA,0,NA,NA,"Harju maakond","Saue linn",-0.339343445485698,20.3597239235627
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,24,NA,0,NA,NA,"Harju maakond","Saue linn",1.26514414014377,23.8387962105115
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,25,NA,0,NA,NA,"Harju maakond","Saue linn",0.939773685073443,31.8017323887835
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,26,NA,0,NA,NA,"Harju maakond","Saue linn",1.27795248593622,22.1023219865926
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,27,NA,0,NA,NA,"Harju maakond","Saue linn",-0.291160143634804,27.6357340602192
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,28,NA,0,NA,NA,"Harju maakond","Saue linn",0.776172449681573,18.105201196714
"EE","EE0","EE00","EE001","EE0010037","EE00100370728",2016,2,29,NA,0,NA,NA,"Harju maakond","Saue linn",0.295725633211195,6.86805020596852
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2015,12,31,NA,0,NA,NA,"Harju maakond","Tallinn",1.75723302433968,18.161457086849
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,1,NA,0,NA,NA,"Harju maakond","Tallinn",-0.517199554781421,17.1631636675664
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,2,NA,0,NA,NA,"Harju maakond","Tallinn",-0.0546843758381312,15.7886348352535
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,3,NA,0,NA,NA,"Harju maakond","Tallinn",0.528971600668833,23.9591299648808
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,4,NA,0,NA,NA,"Harju maakond","Tallinn",0.161726818855121,24.4595410421428
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,5,NA,0,NA,NA,"Harju maakond","Tallinn",0.389734521255614,16.339055610536
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,6,NA,0,NA,NA,"Harju maakond","Tallinn",-0.705771414843546,18.3468430704658
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,7,NA,0,NA,NA,"Harju maakond","Tallinn",-0.0531784750924348,29.1255560271573
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,8,NA,0,NA,NA,"Harju maakond","Tallinn",2.60644448878565,17.792299263876
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,9,NA,0,NA,NA,"Harju maakond","Tallinn",-0.0725931047832675,10.0181148424569
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,10,NA,0,NA,NA,"Harju maakond","Tallinn",-0.296271891430325,9.01289946105146
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,11,NA,0,NA,NA,"Harju maakond","Tallinn",0.734330336061997,10.156638857065
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,12,NA,0,NA,NA,"Harju maakond","Tallinn",0.40148074643659,21.2581066626958
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,13,NA,0,NA,NA,"Harju maakond","Tallinn",-0.538301076039725,23.1266089737536
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,14,NA,0,NA,NA,"Harju maakond","Tallinn",-1.08272281091707,18.1590548213851
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,15,NA,0,NA,NA,"Harju maakond","Tallinn",0.847801407504121,27.7441092352002
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,16,NA,0,NA,NA,"Harju maakond","Tallinn",0.118845015006807,24.0539346423331
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,17,NA,0,NA,NA,"Harju maakond","Tallinn",0.482247222776156,37.1541880258371
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,18,NA,0,NA,NA,"Harju maakond","Tallinn",-0.291324804724124,22.5898119875439
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,19,NA,0,NA,NA,"Harju maakond","Tallinn",-1.65211027147727,19.1260922257886
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,20,NA,0,NA,NA,"Harju maakond","Tallinn",0.0690945982758841,22.8290336709312
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,21,NA,0,NA,NA,"Harju maakond","Tallinn",2.39057669996185,25.835445695564
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,22,NA,0,NA,NA,"Harju maakond","Tallinn",-1.46177168630104,22.7410784897442
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,23,NA,0,NA,NA,"Harju maakond","Tallinn",-0.984806292747729,22.0456203741787
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,24,NA,0,NA,NA,"Harju maakond","Tallinn",-1.33605374450295,17.9476258229447
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,25,NA,0,NA,NA,"Harju maakond","Tallinn",-0.365131611733055,24.0584037014477
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,26,NA,0,NA,NA,"Harju maakond","Tallinn",1.38145424797967,22.2752088664913
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,27,NA,0,NA,NA,"Harju maakond","Tallinn",-0.153317255754176,14.4346517261355
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,28,NA,0,NA,NA,"Harju maakond","Tallinn",-0.255571634239904,18.2411477931158
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,29,NA,0,NA,NA,"Harju maakond","Tallinn",-1.28862710359708,6.91982678599788
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,30,NA,0,NA,NA,"Harju maakond","Tallinn",0.06526641700069,21.5406905513124
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,1,31,NA,0,NA,NA,"Harju maakond","Tallinn",1.03532642142089,14.3337519373086
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,1,NA,0,NA,NA,"Harju maakond","Tallinn",2.26021579186023,19.0961473176334
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,2,NA,0,NA,NA,"Harju maakond","Tallinn",1.31469627531537,11.2952922293424
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,3,NA,0,NA,NA,"Harju maakond","Tallinn",-0.870023345687065,19.3933391390465
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,4,NA,0,NA,NA,"Harju maakond","Tallinn",-0.503130035385095,10.4143207670784
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,5,NA,0,NA,NA,"Harju maakond","Tallinn",0.607455555255871,23.6156700267307
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,6,NA,0,NA,NA,"Harju maakond","Tallinn",-0.0100414162545742,17.7554559792914
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,7,NA,0,NA,NA,"Harju maakond","Tallinn",0.275330299618763,24.1119945354995
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,8,NA,0,NA,NA,"Harju maakond","Tallinn",-1.31229878337135,32.1673386759197
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,9,NA,0,NA,NA,"Harju maakond","Tallinn",-0.42652986734355,26.017594377199
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,10,NA,0,NA,NA,"Harju maakond","Tallinn",-0.926404247679901,17.8756426347797
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,11,NA,0,NA,NA,"Harju maakond","Tallinn",-0.928557924611241,22.5230429509843
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,12,NA,0,NA,NA,"Harju maakond","Tallinn",-0.718900602222104,19.7910990358128
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,13,NA,0,NA,NA,"Harju maakond","Tallinn",-0.414790569518114,14.7945655607382
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,14,NA,0,NA,NA,"Harju maakond","Tallinn",0.633448919494853,12.3614611419074
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,15,NA,0,NA,NA,"Harju maakond","Tallinn",-0.00566789314053156,16.8357839238541
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,16,NA,0,NA,NA,"Harju maakond","Tallinn",-0.50918077365596,22.1451810661796
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,17,NA,0,NA,NA,"Harju maakond","Tallinn",-0.857008619328728,25.4548819462089
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,18,NA,0,NA,NA,"Harju maakond","Tallinn",1.61616757681286,23.6774196256778
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,19,NA,0,NA,NA,"Harju maakond","Tallinn",0.993866406838329,19.4631979380086
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,20,NA,0,NA,NA,"Harju maakond","Tallinn",0.696845859405803,10.0506766101192
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,21,NA,0,NA,NA,"Harju maakond","Tallinn",1.6999706729654,22.4844602584215
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,22,NA,0,NA,NA,"Harju maakond","Tallinn",-0.977741945262675,30.7611829197606
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,23,NA,0,NA,NA,"Harju maakond","Tallinn",2.04881758195934,19.9551995837196
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,24,NA,0,NA,NA,"Harju maakond","Tallinn",1.22644932416057,21.8635053688448
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,25,NA,0,NA,NA,"Harju maakond","Tallinn",0.307023011977597,16.1216168232369
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,26,NA,0,NA,NA,"Harju maakond","Tallinn",0.624332983926657,22.3429455142902
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,27,NA,0,NA,NA,"Harju maakond","Tallinn",0.0613414424510207,18.5135289296333
"EE","EE0","EE00","EE001","EE0010037","EE00100370784",2016,2,28,NA,0,NA,NA,"Harju maakond","Tallinn",-0.110825791428948,17.694399534506
